SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,USG_PCT_RANK,PCT_FGM_RANK,PCT_FGA_RANK,PCT_FG3M_RANK,PCT_FG3A_RANK,PCT_FTM_RANK,PCT_FTA_RANK,PCT_OREB_RANK,PCT_DREB_RANK,PCT_REB_RANK,PCT_AST_RANK,PCT_TOV_RANK,PCT_STL_RANK,PCT_BLK_RANK,PCT_BLKA_RANK,PCT_PF_RANK,PCT_PFD_RANK,PCT_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2024-25,1628436,Luke Kornet,Luke,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,16.0,0.07,0.118,0.091,0.0,0.0,0.0,0.0,0.2,0.25,0.235,0.125,0.0,0.0,0.0,0.0,0.667,0.0,0.083,1,1,1,1,1402,1895,1373,1749,1135,1613,1080,1149,739,584,696,1114,1,991,678,1,2026,1437,1599,1,16:13
2024-25,1629640,Keldon Johnson,Keldon,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,25.0,0.175,0.167,0.196,0.167,0.188,0.0,0.0,0.0,0.235,0.154,0.143,0.2,0.0,0.0,0.0,0.0,0.1,0.137,1,1040,1040,1040,908,1033,1041,925,846,978,1080,1149,1085,695,1155,1029,1234,991,678,1,1,1247,1275,2,24:47
2024-25,1626168,Trey Lyles,Trey,1610612758,SAC,Sacramento Kings,0022400076,2024-10-24T00:00:00,SAC vs. MIN,L,11.0,0.167,0.125,0.222,0.5,0.429,0.0,0.0,0.0,0.167,0.143,0.25,0.0,0.5,0.0,0.0,0.25,0.25,0.143,1,1040,1040,1040,1669,1092,1312,680,111,110,1080,1149,1085,1017,1218,556,1,126,678,1,1325,567,1230,1,10:45
2024-25,1628989,Kevin Huerter,Kevin,1610612758,SAC,Sacramento Kings,0022400076,2024-10-24T00:00:00,SAC vs. MIN,L,20.0,0.091,0.053,0.125,0.0,0.231,0.0,0.0,0.0,0.333,0.286,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.036,1,1040,1040,1040,1210,1763,1679,1513,1135,742,1080,1149,1085,292,464,1547,1,991,678,1,1628,1437,1768,1,19:36
2024-25,1631099,Keegan Murray,Keegan,1610612758,SAC,Sacramento Kings,0022400076,2024-10-24T00:00:00,SAC vs. MIN,L,43.0,0.182,0.222,0.236,0.455,0.385,0.074,0.061,0.5,0.29,0.314,0.1,0.0,0.0,0.0,0.0,0.188,0.045,0.209,1,1040,1040,1040,7,943,703,575,231,172,1035,1130,168,458,395,1259,1,991,678,1,1070,1432,780,1,43:00
2024-25,1631096,Chet Holmgren,Chet,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,36.0,0.247,0.333,0.243,0.0,0.167,0.375,0.455,0.444,0.435,0.438,0.278,0.25,0.222,0.364,0.25,0.167,0.6,0.313,1,1,1,1,200,446,200,530,1135,1072,329,221,309,152,138,501,1404,722,375,1494,913,40,287,1,35:47
2024-25,1630531,Jaden Springer,Jaden,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,6.0,0.143,0.0,0.125,0.0,0.0,0.333,0.5,1.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.667,0.143,1,1,1,1,1813,1344,1738,1513,1135,1613,378,132,1,584,51,89,1,991,678,1,1,26,1230,1,5:33
2024-25,1627734,Domantas Sabonis,Domantas,1610612758,SAC,Sacramento Kings,0022400076,2024-10-24T00:00:00,SAC vs. MIN,L,38.0,0.236,0.276,0.197,0.429,0.182,0.217,0.276,0.333,0.269,0.276,0.063,0.571,0.333,1.0,0.0,0.308,0.25,0.273,1,1040,1040,1040,90,505,452,910,253,998,681,546,415,539,526,1476,1994,352,1,1,1602,567,439,1,38:10
2024-25,1629646,Charles Bassey,Charles,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.125,0.2,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1,1040,1040,1040,1798,1967,1738,1925,1135,1613,1080,1149,1085,1017,1337,760,1,1,193,1,1,1437,1787,2,5:59
2024-25,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,20.0,0.196,0.15,0.222,0.2,0.316,0.0,0.0,0.143,0.1,0.118,0.077,0.0,0.0,0.0,0.25,0.0,0.0,0.14,1,1,1,1,1154,820,1164,680,737,378,1080,1149,896,1424,1399,1403,1,991,678,1494,1,1437,1259,1,20:25
2024-25,1629673,Jordan Poole,Jordan,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,32.0,0.265,0.321,0.258,1.0,0.379,0.25,0.2,0.0,0.043,0.033,0.25,0.4,0.667,0.2,0.0,0.375,0.462,0.371,1,1040,1040,1040,410,346,292,437,1,192,557,727,1085,1698,1800,556,1812,78,590,1,1775,131,129,1,32:29
2024-25,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,2.0,0.333,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1040,1040,1040,2020,81,1738,135,1135,289,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,1:38
2024-25,203084,Harrison Barnes,Harrison,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,29.0,0.155,0.28,0.204,0.222,0.217,0.111,0.167,0.333,0.12,0.143,0.1,0.0,0.25,0.0,0.0,0.182,0.25,0.25,1,1040,1040,1040,623,1237,434,847,705,821,950,843,415,1323,1218,1259,1,582,678,1,1028,567,533,2,29:11
2024-25,1630200,Tre Jones,Tre,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,16.0,0.103,0.0,0.074,0.0,0.0,0.5,0.5,0.2,0.0,0.067,0.3,0.0,0.5,0.0,0.0,0.0,0.5,0.081,1,1040,1040,1040,1451,1685,1738,1827,1135,1613,149,132,739,1719,1669,437,1,126,678,1,1,65,1608,2,15:38
2024-25,1641775,Jordan Walsh,Jordan,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,10.0,0.115,0.0,0.188,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.2,0.167,0.0,1,1,1,1,1682,1603,1738,990,1135,775,1080,1149,1085,1719,1818,1547,1,991,376,1,1089,933,1787,1,10:08
2024-25,203944,Julius Randle,Julius,1610612750,MIN,Minnesota Timberwolves,0022400076,2024-10-24T00:00:00,MIN @ SAC,W,35.0,0.259,0.433,0.283,0.357,0.182,0.167,0.214,0.0,0.2,0.167,0.235,0.2,0.0,0.0,0.0,0.167,0.167,0.384,1,1,1,1,267,374,69,319,356,998,793,711,1085,837,1064,642,1234,991,678,1,913,933,109,1,34:49
2024-25,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,29.0,0.225,0.32,0.238,0.0,0.143,0.0,0.0,0.154,0.179,0.171,0.045,0.273,0.4,0.4,0.0,0.125,0.0,0.25,1,1040,1040,1040,630,565,299,559,1135,1199,1080,1149,890,986,1063,1537,1536,294,355,1,734,1437,533,1,29:07
2024-25,203939,Dwight Powell,Dwight,1610612742,DAL,Dallas Mavericks,0022400074,2024-10-24T00:00:00,DAL vs. SAS,W,2.0,0.2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,2018,751,1,466,1135,1613,1080,1149,1,1719,51,1547,1,991,678,1,1,1437,1,2,1:42
2024-25,1631120,JD Davison,JD,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,8.0,0.2,0.0,0.083,0.0,0.125,0.0,0.0,0.0,0.143,0.1,0.5,0.75,0.0,0.0,0.0,0.333,0.0,0.0,1,1,1,1,1735,751,1738,1786,1135,1293,1080,1149,1085,1167,1492,89,2040,991,678,1,1628,1437,1787,1,8:04
2024-25,1629655,Daniel Gafford,Daniel,1610612742,DAL,Dallas Mavericks,0022400074,2024-10-24T00:00:00,DAL vs. SAS,W,19.0,0.154,0.188,0.133,0.0,0.0,0.5,0.5,0.5,0.133,0.261,0.222,0.333,0.143,0.25,0.0,0.556,0.429,0.191,1,1,1,1,1292,1241,915,1451,1135,1613,149,132,168,1236,588,690,1627,885,513,1,2009,157,913,2,18:32
2024-25,1627759,Jaylen Brown,Jaylen,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,30.0,0.32,0.345,0.345,0.3,0.24,0.286,0.263,0.167,0.292,0.267,0.214,0.286,0.8,0.0,0.25,0.1,0.308,0.329,1,1,1,1,553,142,188,122,484,704,498,570,818,448,561,726,1559,68,678,1494,616,427,230,1,30:18
2024-25,203926,Doug McDermott,Doug,1610612758,SAC,Sacramento Kings,0022400076,2024-10-24T00:00:00,SAC vs. MIN,L,6.0,0.077,0.0,0.091,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,1,1040,1040,1040,1814,1853,1738,1749,1135,619,1080,1149,1085,1719,1818,1547,1,991,678,1,2026,1437,1787,1,5:32
2024-25,203458,Alex Len,Alex,1610612758,SAC,Sacramento Kings,0022400076,2024-10-24T00:00:00,SAC vs. MIN,L,6.0,0.188,0.2,0.1,0.0,0.0,0.333,0.5,0.0,0.333,0.286,0.0,0.5,0.0,1.0,0.0,0.333,0.5,0.188,1,1040,1040,1040,1810,897,812,1684,1135,1613,378,132,1085,292,464,1547,1903,991,1,1,1628,65,930,1,5:41
2024-25,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,29.0,0.338,0.321,0.345,0.25,0.407,0.5,0.583,0.4,0.36,0.367,0.429,0.167,0.333,0.0,0.2,0.1,0.375,0.329,1,1,1,1,661,70,292,122,567,137,149,87,340,263,252,196,1120,352,678,1442,616,236,232,1,28:39
2024-25,1630183,Jaden McDaniels,Jaden,1610612750,MIN,Minnesota Timberwolves,0022400076,2024-10-24T00:00:00,MIN @ SAC,W,27.0,0.19,0.1,0.2,0.0,0.16,0.154,0.154,0.667,0.0,0.091,0.25,0.167,0.0,0.5,0.0,0.214,0.077,0.094,1,1,1,1,742,872,1461,859,1135,1137,841,895,93,1719,1542,556,1120,991,193,1,1208,1347,1558,1,27:29
2024-25,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0022400076,2024-10-24T00:00:00,MIN @ SAC,W,27.0,0.22,0.231,0.2,0.364,0.241,0.333,0.3,0.0,0.684,0.591,0.188,0.333,0.0,0.0,0.0,0.286,0.364,0.264,1,1,1,1,795,606,664,859,341,699,378,492,1085,22,30,839,1627,991,678,1,1513,262,476,1,26:32
2024-25,1642273,Kyshawn George,Kyshawn,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,20.0,0.125,0.105,0.171,0.0,0.4,0.0,0.0,0.0,0.25,0.231,0.133,0.0,0.5,0.0,0.0,0.273,0.143,0.091,1,1040,1040,1040,1160,1504,1441,1128,1135,139,1080,1149,1085,584,714,1084,1,126,678,1,1463,1029,1565,1,20:17
2024-25,204060,Joe Ingles,Joe,1610612750,MIN,Minnesota Timberwolves,0022400076,2024-10-24T00:00:00,MIN @ SAC,W,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.333,0.0,0.0,1,1,1,1,1849,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,325,1,991,678,1,1628,1437,1787,1,5:03
2024-25,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,28.0,0.162,0.2,0.216,0.455,0.385,0.0,0.0,0.0,0.067,0.043,0.167,0.0,0.0,0.0,0.333,0.083,0.0,0.195,1,1,1,1,706,1161,812,741,231,172,1080,1149,1085,1605,1774,916,1,991,678,1592,557,1437,890,1,27:57
2024-25,1631124,Julian Strawther,Julian,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,17.0,0.167,0.3,0.188,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.143,0.2,0.167,0.0,0.167,0.5,0.0,0.261,1,1040,1040,1040,1359,1092,338,990,1135,1199,1080,1149,1085,1719,1818,1029,1234,824,678,1408,1925,1437,490,1,17:16
2024-25,201143,Al Horford,Al,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,20.0,0.08,0.0,0.051,0.0,0.053,0.0,0.0,0.333,0.211,0.227,0.125,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1180,1841,1738,1886,1135,1571,1080,1149,415,816,730,1114,1812,991,678,1,1,1437,1787,1,20:05
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,33.0,0.172,0.192,0.179,0.0,0.043,0.222,0.167,0.385,0.143,0.22,0.087,0.154,0.167,0.0,0.222,0.111,0.25,0.179,1,1040,1040,1040,406,1051,890,1071,1135,1589,648,843,387,1167,768,1365,1104,824,678,1489,662,567,983,1,32:33
2024-25,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022400076,2024-10-24T00:00:00,MIN @ SAC,W,18.0,0.136,0.167,0.143,0.429,0.238,0.0,0.0,0.0,0.067,0.056,0.182,0.2,0.0,0.0,0.0,0.0,0.0,0.196,1,1,1,1,1308,1407,1041,1355,253,715,1080,1149,1085,1605,1733,854,1234,991,678,1,1,1437,883,1,18:19
2024-25,1631103,Malaki Branham,Malaki,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,6.0,0.333,0.429,0.455,1.0,0.75,0.0,0.0,0.0,0.333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,1,1040,1040,1040,1798,81,70,31,1,15,1080,1149,1085,292,608,1547,1,991,678,1,1,1437,133,2,5:59
2024-25,1629618,Jalen Pickett,Jalen,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,2.0,0.333,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1040,1040,1040,2020,81,1738,135,1135,289,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,1:38
2024-25,1641745,Adam Flagler,Adam,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2047,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,1:11
2024-25,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,38.0,0.167,0.121,0.159,0.333,0.172,0.286,0.25,0.143,0.121,0.128,0.148,0.273,0.2,0.0,0.111,0.182,0.25,0.152,1,1040,1040,1040,86,1092,1361,1254,362,1065,498,578,896,1321,1336,1027,1536,736,678,1387,1028,567,1182,1,38:27
2024-25,1642264,Stephon Castle,Stephon,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,18.0,0.204,0.214,0.212,0.0,0.222,0.182,0.214,0.25,0.071,0.136,0.556,0.333,0.0,0.0,0.0,0.429,0.222,0.2,1,1040,1040,1040,1297,732,748,775,1135,775,752,711,592,1587,1280,65,1627,991,678,1,1878,697,828,2,18:27
2024-25,201144,Mike Conley,Mike,1610612750,MIN,Minnesota Timberwolves,0022400076,2024-10-24T00:00:00,MIN @ SAC,W,27.0,0.138,0.1,0.184,0.182,0.25,0.0,0.0,0.25,0.048,0.08,0.364,0.0,0.0,1.0,0.0,0.143,0.077,0.097,1,1,1,1,751,1396,1461,1025,820,619,1080,1149,592,1677,1607,293,1,991,1,1,816,1347,1545,1,27:21
2024-25,1630551,Justin Champagnie,Justin,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,1.0,0.5,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1040,1040,1040,1899,1967,1738,1925,1135,1613,1080,1149,415,1,51,325,1,991,678,1,2052,1437,1787,1,3:54
2024-25,1630577,Julian Champagnie,Julian,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,27.0,0.221,0.35,0.226,0.571,0.308,0.0,0.0,0.4,0.227,0.259,0.2,0.375,0.2,1.0,0.333,0.125,0.0,0.321,1,1040,1040,1040,752,604,173,650,88,406,1080,1149,340,744,595,760,1785,736,1,1592,734,1437,253,2,27:19
2024-25,1641816,Hunter Tyson,Hunter,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,2.0,0.333,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1040,1040,1040,2020,81,1738,135,1135,289,1080,1149,1085,292,302,1547,1,991,678,1,1,1437,1787,1,1:38
2024-25,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,Dallas Mavericks,0022400074,2024-10-24T00:00:00,DAL vs. SAS,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2018,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,2,1:42
2024-25,1628963,Marvin Bagley III,Marvin,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,10.0,0.321,0.364,0.292,0.0,0.125,0.0,0.667,0.8,0.286,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.333,0.32,1,1040,1040,1040,1701,136,140,287,1135,1293,1080,51,67,460,51,760,2049,991,678,1,1,302,255,1,9:37
2024-25,1628398,Kyle Kuzma,Kyle,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,28.0,0.233,0.25,0.276,0.0,0.185,0.0,0.0,0.0,0.105,0.077,0.077,0.125,0.2,0.2,0.0,0.111,0.091,0.2,1,1040,1040,1040,734,525,537,350,1135,992,1080,1149,1085,1409,1622,1403,952,736,590,1,662,1286,828,1,27:39
2024-25,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,0022400075,2024-10-24T00:00:00,DEN vs. OKC,L,15.0,0.189,0.111,0.25,0.0,0.308,0.0,0.0,0.667,0.364,0.429,0.167,0.0,0.0,0.667,0.25,0.0,0.25,0.1,1,1040,1040,1040,1506,889,1392,466,1135,406,1080,1149,93,249,146,916,1,991,142,1494,1,567,1525,1,14:47
2024-25,1641794,Dillon Jones,Dillon,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,1.0,0.333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2047,81,1738,12,1135,1,1080,1149,1085,292,302,1547,1,991,678,1,1,1437,1787,1,1:11
2024-25,1628380,Zach Collins,Zach,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,14.0,0.118,0.154,0.115,0.25,0.091,0.0,0.0,0.5,0.375,0.417,0.1,0.2,0.5,0.0,0.0,0.429,0.0,0.147,1,1040,1040,1040,1561,1583,1134,1593,567,1448,1080,1149,168,227,171,1259,1234,126,678,1,1878,1437,1213,2,13:33
2024-25,1629674,Neemias Queta,Neemias,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,14.0,0.243,0.385,0.259,0.0,0.071,0.4,0.333,0.8,0.3,0.467,0.0,0.2,0.0,0.0,1.0,0.667,0.167,0.333,1,1,1,1,1556,469,116,424,1135,1529,281,363,67,414,114,1547,1234,991,678,1988,2026,933,204,1,13:38
2024-25,1629023,P.J. Washington,P.J.,1610612742,DAL,Dallas Mavericks,0022400074,2024-10-24T00:00:00,DAL vs. SAS,W,26.0,0.162,0.182,0.19,0.182,0.259,0.1,0.143,0.154,0.167,0.161,0.154,0.0,0.143,0.0,0.0,0.091,0.091,0.169,1,1,1,1,812,1154,954,972,820,610,976,921,890,1017,1120,986,1,885,678,1,582,1286,1049,2,26:19
2024-25,1631116,Patrick Baldwin Jr.,Patrick,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,8.0,0.273,0.375,0.3,1.0,0.5,0.0,0.0,0.333,0.25,0.286,0.167,0.0,0.0,0.0,0.0,0.4,0.0,0.368,1,1040,1040,1040,1735,306,130,244,1,30,1080,1149,415,584,464,916,1,991,678,1,1811,1437,133,1,8:04
2024-25,1641717,Cason Wallace,Cason,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,23.0,0.123,0.091,0.14,0.0,0.071,0.0,0.0,0.25,0.1,0.143,0.0,0.0,0.5,0.0,0.5,0.167,0.0,0.078,1,1,1,1,1008,1535,1512,1405,1135,1529,1080,1149,592,1424,1218,1547,1,126,678,1748,913,1437,1617,1,23:02
2024-25,203497,Rudy Gobert,Rudy,1610612750,MIN,Minnesota Timberwolves,0022400076,2024-10-24T00:00:00,MIN @ SAC,W,35.0,0.075,0.038,0.032,0.0,0.0,0.111,0.2,0.25,0.357,0.344,0.067,0.231,0.667,0.0,0.0,0.25,0.385,0.039,1,1,1,1,281,1871,1726,1915,1135,1613,950,727,592,270,299,1459,1390,78,678,1,1325,224,1760,1,34:37
2024-25,1630214,Xavier Tillman,Xavier,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,15.0,0.135,0.2,0.138,0.222,0.176,0.0,0.0,0.0,0.143,0.083,0.111,0.333,0.0,0.0,0.0,0.125,0.0,0.17,1,1,1,1,1466,1416,812,1417,705,1034,1080,1149,1085,1167,1589,1185,1627,991,678,1,734,1437,1043,1,15:26
2024-25,1641809,Drew Peterson,Drew,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,1.0,0.667,0.0,0.0,0.0,0.0,1,1,1,1,1899,1701,1738,1925,1135,1613,1080,1149,1085,51,608,1547,1903,1,142,1,1,1437,1787,1,3:54
2024-25,1642505,Alex Ducas,Alex,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2047,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,1:11
2024-25,201950,Jrue Holiday,Jrue,1610612738,BOS,Boston Celtics,0022400073,2024-10-24T00:00:00,BOS @ WAS,W,23.0,0.151,0.05,0.1,0.0,0.048,0.417,0.333,0.0,0.111,0.1,0.111,0.333,0.0,0.0,0.333,0.3,0.333,0.115,1,1,1,1,1024,1284,1689,1684,1135,1584,273,363,1085,1360,1492,1185,1627,991,678,1592,1570,302,1441,1,22:45
2024-25,1630702,Jaden Hardy,Jaden,1610612742,DAL,Dallas Mavericks,0022400074,2024-10-24T00:00:00,DAL vs. SAS,W,20.0,0.18,0.188,0.158,0.6,0.357,0.2,0.154,0.2,0.0,0.053,0.2,0.4,0.0,0.5,0.0,0.25,0.143,0.234,1,1,1,1,1204,973,915,1255,72,244,694,895,739,1719,1749,760,1812,991,193,1,1325,1029,629,2,19:40
2024-25,1642267,Carlton Carrington,Carlton,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,26.0,0.148,0.063,0.122,0.0,0.087,0.143,0.2,0.0,0.176,0.143,0.2,0.333,0.0,0.5,0.0,0.273,0.125,0.068,1,1040,1040,1040,840,1314,1651,1543,1135,1478,857,727,1085,991,1218,760,1627,991,193,1,1463,1108,1656,1,25:53
2024-25,1631114,Jalen Williams,Jalen,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,34.0,0.263,0.172,0.235,0.333,0.296,0.0,0.125,0.125,0.087,0.097,0.167,0.556,0.0,0.25,0.2,0.375,0.1,0.174,1,1,1,1,332,364,1033,576,362,469,1080,985,952,1521,1525,916,1989,991,513,1442,1775,1247,1019,1,33:43
2024-25,1630557,Corey Kispert,Corey,1610612764,WAS,Washington Wizards,0022400073,2024-10-24T00:00:00,WAS vs. BOS,L,24.0,0.127,0.143,0.158,0.0,0.273,0.0,0.0,0.0,0.385,0.333,0.176,0.083,0.0,0.0,0.0,0.2,0.091,0.118,1,1040,1040,1040,953,1496,1190,1255,1135,546,1080,1149,1085,216,302,889,820,991,678,1,1089,1286,1408,1,24:05
2024-25,1631110,Jeremy Sochan,Jeremy,1610612759,SAS,San Antonio Spurs,0022400074,2024-10-24T00:00:00,SAS @ DAL,L,27.0,0.265,0.273,0.234,0.111,0.095,0.556,0.636,0.4,0.154,0.194,0.111,0.286,0.0,0.0,0.667,0.333,0.333,0.29,1,1040,1040,1040,767,348,461,593,1027,1436,120,66,340,1116,924,1185,1559,991,678,1933,1628,302,366,2,27:02
2024-25,1627936,Alex Caruso,Alex,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24T00:00:00,OKC @ DEN,W,19.0,0.063,0.0,0.05,0.0,0.1,0.0,0.0,0.5,0.222,0.273,0.444,0.167,0.0,0.0,0.0,0.333,0.25,0.0,1,1,1,1,1252,1916,1738,1889,1135,1414,1080,1149,168,754,532,175,1120,991,678,1,1628,567,1787,1,19:06
2024-25,1629029,Luka Dončić,Luka,1610612742,DAL,Dallas Mavericks,0022400074,2024-10-24T00:00:00,DAL vs. SAS,W,36.0,0.351,0.273,0.321,0.235,0.289,0.4,0.381,0.077,0.391,0.278,0.381,0.667,0.111,0.2,0.25,0.158,0.5,0.286,1,1,1,1,180,57,461,188,692,493,281,307,1068,211,510,269,2014,960,590,1494,907,65,379,2,36:17
